extra_col_11,extra_col_12,extra_col_13,extra_col_14,extra_col_15,extra_col_16,extra_col_17,extra_col_18,extra_col_19,extra_col_20,extra_col_21,extra_col_22,extra_col_23,interactions,launches,screen_time_min,user_id,youtube_comments,youtube_likes,youtube_views
43.07,36.25,55.23,58.6,42.61,61.12,21.99,52.39,53.27,51.59,49.54,36.18,54,7,3,0.22,1032,2325.5,12928.5,249747
29.34,57.73,53.06,61.72,55.62,31.23,42.31,53.75,48.15,53.05,43.43,58.93,52.37,2,1,35.14,1028,2325.5,12928.5,249747
49.09,55.07,43.43,42.56,57.26,57.85,48.74,50.85,52.62,51.6,39.36,45.98,43.45,4,1,2.51,1039,2325.5,12928.5,249747
62.79,48.62,47.76,49.26,48.95,41.97,44.81,54.7,41.64,69.02,53.95,60.13,25.94,3,1,52.3,1100,2325.5,12928.5,249747
52.8,70.52,59.66,69.86,44.31,48.35,66.72,73.96,49.04,49.73,50.41,64.33,43.18,7,1,2.56,1002,2325.5,12928.5,249747
55.38,35.78,49.34,42.53,50.1,59.18,58.22,37.47,37.52,48.26,51.09,50.2,60.57,6,0,25.53,1018,2325.5,12928.5,249747
59.64,46.2,53.18,46.05,54.47,61.33,72.61,18.74,48.44,45.1,35.85,33.58,60.69,5,0,9.13,1025,2325.5,12928.5,249747
35.7,50.9,46.59,51.43,41.66,65.65,50.51,53.34,46.61,67.92,60.59,45.18,23.78,5,4,85.98,1096,2325.5,12928.5,249747
60.11,42.32,62.92,51.12,60.46,62.32,38.46,42.05,26.97,46.04,60.42,48.59,44.45,3,3,4.65,1028,2325.5,12928.5,249747
73.89,42.55,53.36,38.58,62.07,50.99,47.79,52.72,37.46,46.59,38.26,49.68,54.94,4,0,4.9,1060,2325.5,12928.5,249747
43.28,46.08,40.09,46.99,56.94,48.9,42.51,68.44,52.95,33.1,51.85,54.7,59.31,7,2,22.84,1074,2325.5,12928.5,249747
29.65,39.7,47.71,47.93,23.13,58.92,48.8,49.61,78.02,52.46,57.68,60.45,50.2,6,3,33.39,1077,2325.5,12928.5,249747
43.85,56.78,53.48,34.36,59.59,40.98,34.34,70.18,56.33,42.23,57.92,49.77,56.56,2,6,14.93,1024,2325.5,12928.5,249747
63.07,52.59,48.91,47.75,46.34,41.25,60.35,58.23,26.8,68.01,31.66,54.96,37.8,9,0,10.06,1032,2325.5,12928.5,249747
43.56,44.16,43.38,49.95,44.15,44.98,48.81,43.6,38.8,47.27,48.56,42.33,54.47,5,2,63.53,1020,2325.5,12928.5,249747
52.43,60.5,52.02,52.3,53.27,58.05,36.01,54.9,72.85,52.46,44.56,48.67,58.54,5,0,12.96,1031,2325.5,12928.5,249747
64.52,54.18,47.43,46.11,48.66,47.96,40.57,43.67,54.07,54.32,53.21,55.03,49.81,8,4,9.38,1063,2325.5,12928.5,249747
50.15,38.7,43.03,39.06,62.27,32.66,56.12,51.37,62.77,42.85,49.11,49.57,39.43,6,4,20.02,1044,2325.5,12928.5,249747
50.91,46.74,39.7,29.33,58.99,53.78,52.5,34.87,63.46,42.58,53.74,45.83,40.64,12,3,34.22,1026,2325.5,12928.5,249747
44.63,37.74,51.39,47.41,45.47,45.27,56,53.99,56.34,64.83,56.17,51.95,42.39,5,6,104.42,1011,2325.5,12928.5,249747
52.66,62.45,62.94,45.09,50.6,31.35,63.12,38.82,51.85,46.11,28.29,53.36,65.49,5,3,24.67,1002,2325.5,12928.5,249747
42.35,59.06,36.03,38.52,44.12,47.74,52.39,35.76,52.24,47.29,45.37,58.42,67.86,3,0,24.98,1014,2325.5,12928.5,249747
57.3,54.18,42.54,49.72,58.28,57.33,43.52,37.91,46.24,39.01,59.89,59.52,49.4,11,2,9.66,1076,2325.5,12928.5,249747
63.33,28.41,62.08,55.67,74.63,56.81,68.55,48.6,41.73,43.21,44.17,52.06,30.53,5,3,23.16,1007,2325.5,12928.5,249747
38.18,40.91,48.65,46.57,53.39,39.25,54.58,46.02,49.81,42.09,59.94,36.42,61.85,6,0,0.79,1085,2325.5,12928.5,249747
59.1,47.86,45.19,67.78,57.51,53,38.46,51.61,40.27,47.44,48.78,45.13,47.79,5,3,12.39,1065,2325.5,12928.5,249747
64.47,45.26,50.5,59.32,45.48,46.17,37.43,55.05,53.11,41.77,66.38,42.19,53.19,11,2,13.09,1086,2325.5,12928.5,249747
17.76,52.77,48.66,56.14,39.96,44.21,28.19,47.69,49.8,35.19,63.76,49.12,31.59,2,1,2.01,1048,2325.5,12928.5,249747
59.87,53.99,52.3,54.09,41.27,56.67,65.09,26.83,52.4,51.4,53.72,35.66,26.45,3,1,9.73,1014,2325.5,12928.5,249747
54.71,47.67,21.11,62.5,58.4,57.02,54.35,50.23,51.22,38.92,50.1,51.28,33.55,5,1,2.56,1061,2325.5,12928.5,249747
46.46,45.08,53.98,44.85,39.7,54.32,48.15,53.51,61.62,51.73,69.79,44.42,45.46,5,2,5.06,1093,2325.5,12928.5,249747
49.72,13.17,55.17,52.46,48.57,42.97,48.64,24.27,48.63,48.27,62.76,38.63,34.37,7,2,118.76,1004,2325.5,12928.5,249747
54.63,55.23,24.86,33.16,36.93,50.78,55.67,51.75,43.33,58.13,63.59,36.48,56.58,4,4,57.34,1001,1560,13923,204428
49.13,70.29,59.15,35.75,54.2,43.74,42.98,78.08,45.92,63.34,46.5,51.96,38.39,3,2,5.86,1011,2325.5,12928.5,249747
48.96,61.99,59.48,34,50.19,63.2,41.36,57.56,45.67,49.58,63.98,56.27,20.29,9,1,21.19,1045,3649,25137,332770
39.21,68.54,53.02,50.93,32.53,46.12,46.23,55.07,42.28,60.01,33.39,49.28,67.61,7,2,13.85,1037,2325.5,12928.5,249747
35.64,47.84,45.24,43.84,57.97,55.29,37.66,53.03,48.45,47.91,46.06,61.3,47.41,8,1,71.42,1091,1344,7904,95869
62.74,63.15,53.78,33.73,44.3,45.17,59.76,40.76,51.43,61.23,38.26,60.65,29.42,5,2,17.89,1070,2325.5,12928.5,249747
43.28,46.48,52.44,48.57,51.79,54.95,31.19,55.74,61.8,52.08,53.21,52.15,50.01,2,3,84.97,1002,2325.5,12928.5,249747
45.57,41.28,55.51,50.35,30.13,57.42,50.48,39.69,48.78,47.63,50.69,56.86,36.8,6,1,28.53,1072,2325.5,12928.5,249747
51.74,35.76,41.75,76.75,54.1,62.83,39.52,50.41,62.01,53.23,49.42,41.83,84.8,2,0,8.75,1057,2325.5,12928.5,249747
76.19,47.72,60.91,34.52,52.19,47.47,41.13,60.69,44.38,51.09,48.34,48.5,55.61,6,2,5.53,1082,2325.5,12928.5,249747
56.51,42.69,47.31,45.91,45.71,42.89,46.17,39.3,35.68,34.16,60.96,71.34,35.89,3,2,34.26,1066,2325.5,12928.5,249747
52.52,41.53,36.44,54.93,38.76,32.61,48.61,40.38,44.23,60.92,54.74,56.38,60.94,6,2,8.3,1094,2325.5,12928.5,249747
44.94,50.33,60.54,63.23,65.04,34.53,47.86,45.48,53.15,49.3,49.38,58.48,40.63,1,1,78.92,1010,2325.5,12928.5,249747
62.38,37.13,42.71,51.39,46.51,55.04,35.61,54.6,53.06,47.26,44.17,51.76,34.51,4,1,1.53,1086,2325.5,12928.5,249747
38.16,52.4,78.93,45.25,42.04,62.47,36.12,21,46.51,59.63,57.48,52.53,41.78,4,1,12.24,1010,2325.5,12928.5,249747
42.27,53.34,45.54,56,55.48,25.42,45.47,59.62,72.69,34.55,51.5,37.75,57.37,2,1,5.51,1043,2325.5,12928.5,249747
43.36,59.5,48.16,52.3,63.34,41.02,39.57,24.98,44.79,63.95,58.43,50.61,52.24,5,0,61.73,1002,7462,13677,483144
50.6,72.84,36.17,55.46,52.36,45.08,33.37,53.32,46.23,39.75,47.33,60.16,57.63,5,3,32.63,1092,2325.5,12928.5,249747
57.29,53.85,29.27,57.56,40.38,38.72,48.24,53.4,45.5,34.01,40,28.79,52.85,9,3,2.47,1007,2325.5,12928.5,249747
51.64,57.07,42.36,52.37,44.19,56.67,53.39,44.79,79.47,50.98,50.93,38.99,55.82,5,0,6.72,1067,2325.5,12928.5,249747
54.95,51.29,52.61,57.44,35.87,56.86,59.47,56.38,54.37,65.41,39.92,49.53,58.22,6,3,14.65,1068,2325.5,12928.5,249747
58.63,55.21,34.2,54.32,59.44,44.95,53.58,56.18,53.59,52.27,44.87,68.2,60.57,1,0,15.89,1038,2325.5,12928.5,249747
34.06,61.07,66.33,39.19,42.48,62.01,57.3,51.57,67.11,64.78,52.69,44.69,48.2,9,3,15.53,1006,2325.5,12928.5,249747
55.3,61.29,83.33,53.01,41.73,49.35,55.66,39.81,35.1,61.9,48.57,56.13,69.16,4,1,4.59,1054,2325.5,12928.5,249747
34.44,54.64,57.69,53.62,45.4,37.17,44.13,41.24,44.16,45.97,59.21,46.27,50.35,0,4,0.8,1028,2325.5,12928.5,249747
61.21,49.2,46.72,44.24,49.33,50.63,46.87,63.55,39.87,69.09,59.72,60.21,44.65,6,2,32.12,1088,2325.5,12928.5,249747
36.49,48.85,33.35,36.98,41.01,47.12,43.36,54.08,42.04,61.29,34.2,53.61,51.89,6,2,14.98,1051,2325.5,12928.5,249747
51.5,50.72,48.43,30.53,56.84,42.12,54.1,58.64,34.45,56.59,61.95,63.83,50.37,9,4,72.64,1017,2325.5,12928.5,249747
47.33,56.19,58.76,60.53,58.69,37.01,53.08,49.49,61.3,54.07,46.89,61.95,44.02,5,2,1.49,1010,2325.5,12928.5,249747
26.46,55.79,45.26,63.61,42.18,55.94,42.2,65.13,52.56,50.78,32.63,36.88,48.05,3,2,21.37,1036,2325.5,12928.5,249747
42.36,57.61,56.01,39.6,36.83,49.18,37.38,49.52,68.52,59.05,50.72,60.03,30.78,5,3,7.55,1095,2325.5,12928.5,249747
43.12,56.35,32.24,38.07,55.12,62.78,41.57,50.87,52.47,44.67,60.46,66.45,54.57,7,2,77.6,1026,2325.5,12928.5,249747
50.52,60.6,45.39,56.06,34.21,60.36,43.74,51.43,48.09,42.59,55.63,56.05,57.73,2,0,27.54,1094,2325.5,12928.5,249747
41.69,50.78,43.69,40.4,57.55,46.44,45.11,58.1,59.02,62.21,42.16,36.47,47.6,7,1,8.04,1053,2325.5,12928.5,249747
77.7,64.14,71.93,48.33,45.4,40.41,54.94,46.34,55.84,46.72,76.02,55.61,54.75,2,2,56.46,1048,2325.5,12928.5,249747
62.26,55.12,51.08,42.03,44.12,45.18,59.07,54.72,64.46,62.39,27.39,53.1,64.17,4,3,0.63,1081,2325.5,12928.5,249747
56.95,50.53,51.91,68.2,48.63,51.79,43.78,34.05,44.16,64.71,58.22,47.12,45.61,6,4,4.08,1026,2325.5,12928.5,249747
47.92,52.09,50.34,60.98,43.14,46.37,42.89,43.84,58.78,62.04,44.3,62.1,55.07,4,0,4.12,1029,2325.5,12928.5,249747
48.67,54.26,58.79,56.07,51.12,64.06,37.43,49,43.92,60.19,61.65,73.44,48.82,2,1,2.4,1010,2325.5,12928.5,249747
40.94,60.79,38.08,37.27,58.34,31.71,58.73,56.19,41.07,42.23,46.59,58.83,49.77,8,3,32.05,1076,2325.5,12928.5,249747
45.48,48.52,47.62,38.84,65.25,51.43,36.64,63.44,50.55,63.38,42.65,55.87,43.65,3,4,9.41,1039,2325.5,12928.5,249747
45.53,57.31,46.37,49.37,44.48,59.95,66.23,50.02,73.42,42.36,50.89,55.63,53.63,5,3,15.63,1072,6202,29446,417378
36.44,42.85,45.01,40.57,33.87,48.39,55.88,51.56,46.53,51.96,51,39.3,38.9,8,3,71.35,1006,2325.5,12928.5,249747
49.78,45.38,42.93,44.21,58.12,58.31,50.48,54.71,35,48.4,53.74,45.56,51.19,9,1,16.06,1099,2325.5,12928.5,249747
51.24,39.57,47.72,46.03,52.31,39.98,35.19,52.03,56.21,40.68,32.02,58.09,49.68,5,3,9.45,1091,2325.5,12928.5,249747
49.27,53.87,58.38,51.81,42.37,45.87,63.93,47.05,36.34,47.46,51.55,42.56,43.31,9,1,25.08,1068,2325.5,12928.5,249747
62.74,50.28,58.17,37.29,45.47,50.11,48.88,24.85,43.33,50.61,44.55,33.97,50.76,3,1,1.6,1016,2325.5,12928.5,249747
56.16,40.25,12.78,49.95,39.48,47.84,65.9,57.44,46.06,58.21,64.31,48.83,35.28,9,4,2.84,1083,2325.5,12928.5,249747
41.38,56.48,51.58,42.23,47.4,54.47,58.44,52.52,51.76,60.95,39.86,58.1,45.01,6,0,9.39,1013,2325.5,12928.5,249747
54.1,67.82,44.64,53.86,56.85,57.29,56.47,56.67,23.25,48.86,46.35,49.43,59.93,6,0,32.58,1008,2325.5,12928.5,249747
65.8,39.93,61.18,52.74,53.99,56.56,62.2,37.21,47.06,28.3,62.76,42.92,45.37,5,1,19.15,1016,2325.5,12928.5,249747
45.33,37.41,41.69,44.44,53.59,52.31,29.08,38.1,58.84,54.22,49.94,50.74,45.37,5,1,21.86,1075,2325.5,12928.5,249747
62.18,48.09,35.28,46.24,48.9,47.2,59.69,59.44,48.45,49.75,47.27,55.88,54,1,0,6.84,1007,2325.5,12928.5,249747
63.3,34.26,56.36,73.89,61.05,51.1,35.72,45.41,63.98,52.64,49.7,39.67,60.9,3,3,5.34,1022,2325.5,12928.5,249747
51.03,49.25,50.34,48.45,48.59,55.34,50.03,58.33,52.94,50.78,63.86,32.09,51.15,7,3,1.78,1098,2325.5,12928.5,249747
37.93,59.1,53.58,40.85,57.93,46.37,43.14,24.81,46.54,49.9,52.93,59.24,40.78,8,0,9.02,1074,2325.5,12928.5,249747
37.17,19.32,35.04,65.38,44.6,38.03,51.23,46.25,35.86,39.92,41.05,43.53,49.96,3,1,18.7,1056,2325.5,12928.5,249747
23.24,37.63,51.98,50.3,41.84,49.86,53.62,44.44,58.71,53.97,45.69,35.87,56.25,5,2,45.98,1062,2325.5,12928.5,249747
45.65,48.58,52.42,54.97,43.84,42.99,52.81,53.51,42.39,54.54,45,63.65,60.27,6,2,79.44,1095,2325.5,12928.5,249747
44.37,69.91,51.79,59.74,37.26,59.34,47.24,62.32,50.99,48.72,53.5,56.76,50.75,8,2,3.96,1091,2325.5,12928.5,249747
32.31,29.14,35.97,51.29,49.02,25.48,49.78,50.28,34.2,48.34,39.19,56.99,36.77,8,1,44.12,1077,2325.5,12928.5,249747
49.57,56.82,57.02,47.05,39.21,39.6,59.28,45.8,59.4,39.58,49.31,43.8,45.86,3,0,116.23,1066,2325.5,12928.5,249747
50.58,38.74,47.85,54.93,47.19,66.4,43.98,52.15,56.21,37.08,65.71,45.11,62.77,5,1,54.05,1054,2325.5,12928.5,249747
64.12,43.44,32.32,60.05,47.22,41.94,52.1,44.22,53.82,48.96,51.56,51.86,65.82,6,1,48.27,1091,2325.5,12928.5,249747
46.87,53.88,39.46,57.35,65.15,53.67,52.97,51.26,54.35,49.78,42.04,44.6,60.55,1,2,38.61,1062,2325.5,12928.5,249747
50.05,43.24,34.82,47.12,41.4,40.62,62.18,39.65,42.31,62.1,55.54,65.39,69.07,6,3,0.16,1046,2325.5,12928.5,249747
36.39,65.06,29.84,52.3,35.02,46.47,52.9,39.47,46.71,37.19,48.85,43.4,31.04,5,3,26.2,1082,2325.5,12928.5,249747
56.84,44,59.98,61.87,59.1,40.37,48.44,50.65,54.85,54.65,45.72,38.86,47.13,3,1,13.1,1096,2325.5,12928.5,249747
44.73,48.07,36.51,56.28,57.53,73.8,45.62,64.12,26.32,59.64,58.78,46.65,39.69,9,1,13.4,1069,2325.5,12928.5,249747
37.01,53.58,54.19,56.51,53.69,51.47,43.87,59.94,50.77,32.67,52.74,50.5,55.56,5,5,69.48,1087,2325.5,12928.5,249747
56.61,52.12,52.13,51.38,31.29,49.07,48.09,51.78,50.68,67.01,50.39,62.57,44.79,3,3,33.35,1079,2325.5,12928.5,249747
53.51,48.57,39.85,24.3,56.81,35.01,60.03,54.4,67.83,32.09,57.46,51.7,37.99,5,1,3.61,1062,2325.5,12928.5,249747
27.67,50.24,56.26,59.65,59.9,76.37,56.72,52.95,53.87,41.01,44.02,40.21,42.45,9,4,13.98,1057,2325.5,12928.5,249747
60.12,38.89,61.85,55.86,47.01,54.92,58.86,42.72,53.35,62.03,38.98,65.19,36.42,4,1,28.7,1031,2325.5,12928.5,249747
68.33,63.22,52.35,47.46,41.14,44.69,57.4,75.19,36.68,70.38,36.15,59.87,49.97,6,1,58.04,1041,2325.5,12928.5,249747
55.56,49.28,38.86,51.88,43.59,59.12,40.29,49.99,52.89,52.64,43.2,39.21,53.28,4,2,12.66,1063,2325.5,12928.5,249747
62.66,60.23,41.33,61.72,37.1,43.38,35.33,52.23,39.52,43.97,33.23,47.82,65.37,9,4,35.15,1007,2325.5,12928.5,249747
63.83,69.44,44.56,39.18,32.29,35.94,56.69,44.82,57.16,48.82,37.11,52.82,24.77,9,4,13.71,1045,2325.5,12928.5,249747
33.17,37.53,59.54,56.8,42.46,65.46,38.13,54.54,37.47,50.01,61.21,36.75,40.63,4,3,3.04,1091,2325.5,12928.5,249747
56.51,51.32,40.84,53.07,58.61,44.58,39.24,57.93,41.5,57.06,46.09,49.91,48.18,5,2,8.81,1077,2325.5,12928.5,249747
63.66,56.79,34.56,39.9,38.89,48.81,41.6,59.28,48.55,43.07,54.81,66.63,42.32,6,2,45.95,1089,2325.5,12928.5,249747
50.6,45.94,57.33,56.19,52.87,39.38,55.77,44.53,47.71,44.69,53.86,44.02,43.64,3,1,39.37,1079,2325.5,12928.5,249747
51.25,63.05,34.82,52.55,45.21,55.73,53.01,40.09,42.16,49.46,42.92,47.17,57.38,4,0,35.89,1071,2325.5,12928.5,249747
49.08,35.85,59.03,39.47,53.97,67.99,60.73,52.35,56.37,48.3,42.96,57.29,57.84,6,6,132.83,1031,2325.5,12928.5,249747
55.88,47.46,57.94,55.32,59.13,49.84,55.11,46.32,60.45,47.98,63.96,32.89,53.31,6,3,49.11,1029,2325.5,12928.5,249747
44.61,56.15,39.54,39.42,40.1,55.92,58.45,52.38,50.44,20.93,65.87,45.07,58.98,2,1,44.62,1048,2325.5,12928.5,249747
47.45,47.53,49.93,36.36,45.38,54.22,65.07,61.21,30.83,49.65,47.41,37.07,67.4,5,2,81.63,1090,2325.5,12928.5,249747
54.01,43.43,54.38,31.86,46.53,43.47,49.1,56.85,50.99,36.73,49.24,29.37,58.55,6,2,38.51,1082,2325.5,12928.5,249747
51.4,63.84,57.97,54.27,41.4,56.51,64.14,71.16,44.93,41.97,43.22,45.58,44.26,3,2,102.79,1100,2325.5,12928.5,249747
71.4,40.49,67,36.91,61.34,48.09,55.1,58.12,43.45,49.98,21.65,43.06,75.51,9,2,95.13,1001,2325.5,12928.5,249747
34.43,39.74,49.28,54.51,56.99,40.91,35.42,62.76,42.3,23.47,52.26,51.13,62.89,6,1,107.74,1033,6076,7805,327459
63.02,54.1,40.45,42.43,62.39,61.75,55.26,35.55,51.28,46.2,38.92,51.64,57.1,4,2,19.37,1017,2325.5,12928.5,249747
47.6,40.14,52.86,46.27,41.87,49.38,57.08,42.79,33.83,53.15,50.11,50.17,57.42,9,3,3.6,1096,2325.5,12928.5,249747
39.72,57,54.15,37.32,65.26,51.1,47.08,68.04,66.79,37.08,60.17,50.39,31.54,8,0,16.9,1067,2325.5,12928.5,249747
43.99,42.43,47.78,45.76,47.67,38.78,46.69,49.01,41.23,52.58,48.16,61.17,46.67,5,3,2.2,1080,2325.5,12928.5,249747
45.35,47.44,49.59,47.63,50.41,37.48,35.66,42.04,52.54,56.87,53.54,34.33,36.33,8,2,16.53,1029,2325.5,12928.5,249747
30.99,68.24,55.64,56.04,51.3,45.62,56.35,46.31,50.18,53.69,43.67,56.98,56.77,2,2,12.6,1005,2325.5,12928.5,249747
51.95,31.39,55.4,39.89,34.68,47.85,38.22,45.69,49.07,49.62,55.39,57.71,56.75,4,4,81.48,1031,2325.5,12928.5,249747
49.99,53.09,56.64,45.63,54.7,40.61,59.51,58.43,48.24,46.64,40.38,31.85,51.43,4,6,127.93,1003,2325.5,12928.5,249747
44.84,55.72,66.83,36.71,40.76,43.05,55.71,49.87,60.12,59.7,33.16,59.18,41.89,2,3,8.81,1085,2325.5,12928.5,249747
64.61,47.22,48.91,49.19,48.48,55.98,59.95,52.93,51.88,49.12,52.14,35.86,66.9,8,3,24.83,1054,2325.5,12928.5,249747
65.17,39.38,69.95,36.87,42.02,55.32,42.04,49.64,64.1,46.52,59.78,35.77,64.87,4,1,90.26,1089,2325.5,12928.5,249747
45.2,29.11,48.06,33.41,51.59,42.46,56.77,59.48,54.5,56,67.25,43.67,49.97,5,4,16.92,1013,2325.5,12928.5,249747
42.47,37.22,56.44,44.74,41.57,60.77,54.35,63.81,34.99,42.39,53.67,39.67,49.63,4,0,44.91,1032,2325.5,12928.5,249747
54.34,64.67,52.65,58.58,65.2,48.83,44.48,45.27,47.05,54.04,68.15,60.98,53.82,6,2,17.02,1086,2325.5,12928.5,249747
60.14,57.65,49.55,39.59,62.15,49.65,48.39,56.26,65.02,58.99,49.84,69.36,57.64,4,1,14.69,1052,2325.5,12928.5,249747
54.92,41.39,39.78,55.86,36.57,62.35,49.02,59.39,44,40.49,35.74,52.46,63.43,2,3,14.98,1022,2325.5,12928.5,249747
37.45,38.22,48.25,49.19,46.93,45.62,43.8,48.26,55.57,47.81,52.94,46.49,51.04,5,1,41.13,1055,2325.5,12928.5,249747
62.69,37.71,49.55,46.75,67.96,48.59,63.22,45.23,54.06,51.77,51.86,65.77,50.51,6,4,44.45,1042,2325.5,12928.5,249747
63.06,39.13,44.31,55.1,53.77,50.14,49.03,36.97,39.79,62.13,43.86,41.26,35.31,8,3,33.31,1019,2325.5,12928.5,249747
28.33,50.84,49.92,59.21,44.35,38.92,49.55,58.71,51.84,42.93,44.34,48.45,36.25,7,1,16.64,1052,2325.5,12928.5,249747
62.9,57.22,49.4,70.58,53.02,56,69.33,54.86,47.98,40.32,59.29,45.12,40.17,1,2,18.05,1007,1192,37124,445726
53.58,37.76,56.61,46.48,41.71,27.6,39.3,59.86,59.15,35.03,49.17,50.11,49.48,4,2,21.92,1062,2325.5,12928.5,249747
44.32,47.72,44.27,60.59,42.67,36.6,56.13,64.15,50.27,43.09,53,39.03,61.9,3,2,27.03,1068,2325.5,12928.5,249747
51.87,53.79,45.05,43.87,43.1,43.43,39.29,45.92,57.83,66.33,47.88,59.45,48.99,7,1,24.28,1062,2325.5,12928.5,249747
42.53,46.89,40.93,41.98,50.17,44.47,75.9,53.81,34.01,47.92,42.68,63.26,52.48,4,0,75.26,1003,2325.5,12928.5,249747
54.06,33.66,57.47,50.18,42.61,77.05,55.61,53.38,48.95,31.42,40.88,51.73,47.47,4,2,4.38,1048,2325.5,12928.5,249747
65.45,65.76,56.52,66.93,49.5,71.69,34.77,48.84,51.86,57.42,50.2,53.29,60.38,8,1,1.2,1008,2325.5,12928.5,249747
44.39,55.55,39.85,51.42,54.33,59.69,57.96,55.4,37.79,45.57,60.22,35.21,26.91,5,5,9.48,1092,2325.5,12928.5,249747
52.77,53.75,50.06,56.7,35.26,43.15,42.99,48.46,44.1,49.6,68.08,43.89,36.42,7,1,22.56,1008,2325.5,12928.5,249747
60.18,47.87,47.53,67.81,53.87,59.46,63.75,50.97,45.14,56.33,63.61,47.77,43.7,3,2,64.99,1026,2325.5,12928.5,249747
41.19,54.28,50.91,57.13,60.44,46.44,52.33,56.59,50.21,53.29,26.42,29.53,65.82,3,2,31.64,1016,2325.5,12928.5,249747
34.32,38.6,55.72,58.22,44.61,41.74,49.79,63.06,51.68,55.35,44.64,54.72,57.75,4,1,37.31,1058,2325.5,12928.5,249747
39.7,65.78,47.27,44.54,48.5,59.84,48.98,70.84,45.09,37.59,39.01,65.69,42.13,9,2,53.19,1001,2325.5,12928.5,249747
34.47,47.97,67.48,53.73,49.32,44.88,56.88,36.67,43.62,65.62,47.12,49.79,50.4,5,2,15.06,1069,2325.5,12928.5,249747
45.06,32.39,67.06,43.13,45.21,32.12,59.91,53.72,38.71,29.05,31.65,51.97,45.22,6,2,10.95,1081,2325.5,12928.5,249747
65.02,31.14,40.18,46.32,42.96,51.62,55.1,56.86,38.96,58.19,43.93,47.35,60.45,5,2,1.25,1036,2325.5,12928.5,249747
35.95,55.05,30.9,58.01,34.16,51.52,66.79,54.32,50.44,53.3,26.5,66.38,56.6,2,5,12.01,1080,2325.5,12928.5,249747
54.65,50.7,53.37,57.7,55.86,42.67,48.92,54.89,42.69,57.97,43.21,50.07,35.69,5,2,0.68,1011,2325.5,12928.5,249747
63.29,32.16,38.38,66.13,61.17,34.21,42.06,49.09,47.79,57.36,62.38,44.99,76.87,5,1,21.7,1030,2325.5,12928.5,249747
48.16,40.43,47.26,64.35,45.88,59.06,61.86,51.96,49.68,41.63,56.47,76.13,42.21,3,3,7.59,1066,2325.5,12928.5,249747
41.83,42.42,55.98,45.77,41.96,50.39,55.91,40.61,43.08,47.79,46.93,47.88,51.57,4,1,14.68,1036,2325.5,12928.5,249747
38.83,39.36,37.69,52.19,51.88,37,38.86,56.91,39.87,55.59,62.83,44.56,46.68,2,4,75.79,1094,2325.5,12928.5,249747
44.92,66.39,51.54,50.72,43.29,60.31,53.08,58.99,38.61,46.64,71.8,67.81,42.98,7,3,14.05,1055,2325.5,12928.5,249747
44.44,54.25,44.64,47.73,50.08,53.92,38.72,53.69,36.39,49.62,66.77,50.51,55.18,4,4,4.58,1006,2325.5,12928.5,249747
62.5,48.89,29.04,26.12,56.43,53.59,60.19,52.69,41.35,43.67,40.91,44.41,46.03,3,0,18.45,1020,2325.5,12928.5,249747
41.43,47.04,53.26,52.32,41.02,52.78,48.36,61.22,52.84,52.92,36.99,38.68,57.4,5,3,29.04,1005,2325.5,12928.5,249747
43.72,46.45,60.75,58.85,57.48,42.72,53.6,50.2,68.17,46.86,59.2,32.72,50.77,4,2,0.51,1078,2325.5,12928.5,249747
50.37,47.63,56.21,43.08,54.73,65.26,50.13,51.75,44.47,54.4,59.75,31.99,40.92,5,4,52.57,1088,2325.5,12928.5,249747
37.3,68.48,41.15,51.57,47.37,40.58,61.01,58.59,67.98,54.46,39.21,43.18,35.6,2,2,3.69,1002,2325.5,12928.5,249747
42.6,29.42,46.91,58.13,54.73,61.02,42.03,37.38,63.03,62.33,43.57,32.11,35.86,2,2,6.64,1036,2325.5,12928.5,249747
40.22,29.07,40.87,50.32,43.5,62.85,43.34,51.74,40.4,43.27,62.08,48.21,71.66,2,1,31.96,1059,2325.5,12928.5,249747
29.24,52.75,39.95,31.78,29.08,58.24,61.55,54.94,56.36,64.37,38.91,58.14,51.46,5,2,8.31,1019,2325.5,12928.5,249747
75.13,61.15,43.39,36,46.47,50.87,51.78,52.82,37.76,52.34,50.66,77.34,51.55,5,4,25.22,1043,2325.5,12928.5,249747
42.51,53.14,54.39,36.57,57.83,49.28,51.18,45.65,40.12,54.97,43.18,58.94,42.51,6,0,35.16,1096,2325.5,12928.5,249747
53.21,50.8,42.59,50.15,45.39,73.3,29.47,42.97,46.98,44.28,50.78,56.67,57.32,3,2,103.68,1054,2325.5,12928.5,249747
36.09,42.86,47.22,48.58,54.87,38.66,64.51,42.8,56.5,46.41,42.01,63.92,68.96,8,3,0.91,1066,2325.5,12928.5,249747
43.5,56.48,52.64,45.76,46.2,37.25,42.05,72.94,41.41,47.84,54.62,44.08,51.82,5,0,7.62,1079,2325.5,12928.5,249747
46.6,55.56,62.68,39.6,46.19,58.67,59.64,27.24,55.21,41.82,51.72,38.76,48.9,2,0,42.85,1029,2325.5,12928.5,249747
61.41,40.25,58.04,44.47,61.74,58.66,60.72,52.39,80.94,36.95,58.5,52.98,31.91,0,2,2.22,1028,2325.5,12928.5,249747
51.85,42.77,53.82,24.19,41.43,51.11,66.56,67.59,52.99,37.45,46.14,64.86,46.37,7,1,1.58,1073,2325.5,12928.5,249747
